Tier,Test_ID,Question,methodology,SQL_template,Actual_SQL_query,correct_answer,actual_answer,ground_truth_verified,status,template_id
medium,MA_041,"Analyze the ESG transition impact on major oil companies (ExxonMobil, Chevron, ConocoPhillips) by comparing their renewable energy investments as a percentage of capex, carbon intensity reduction targets, and stranded asset exposure. Which company is best positioned for ESG-focused institutional investment?",business_segments_esg,multi_step_analysis,,ConocoPhillips best positioned for ESG-focused institutional investment with 35.0% FCF margin ($28.3B FCF) and $5.6B cash providing superior financial flexibility for transition investments.,,No,validated,no_match
medium,MA_042,"Evaluate the quality of earnings for major semiconductor companies (NVIDIA, AMD, Intel, Qualcomm) by analyzing their revenue recognition patterns, R&D capitalization vs expensing policies, and working capital management. Which company shows the highest earnings quality based on cash realization?",financial_statement_line_items,multi_step_analysis,,"AMD demonstrates highest earnings quality with 2.17 OCF/NI ratio, generating $3.6B operating cash flow on $1.6B net income, indicating superior cash realization versus competitors.",,No,validated,no_match
medium,MA_043,"Compare the competitive positioning of major payment processors (Visa, Mastercard, American Express, PayPal) by analyzing their network effects, take rates, and digital transformation capabilities. Which company has the strongest moat against fintech disruption?",sector_industry_analysis,multi_sector_analysis,,"Visa demonstrates strongest moat against fintech disruption with 55% net margin, $36B revenue scale, and 0.77 composite moat score indicating exceptional network effects.",,No,validated,no_match
medium,MA_044,"Assess the capital efficiency of major telecommunications companies (Verizon, AT&T, T-Mobile) by comparing their Return on Invested Capital (ROIC), capital intensity ratios, and free cash flow generation relative to capex investments. Which telecom provider generates the best returns on infrastructure investments?",financial_ratios_performance,multi_step_analysis,,"T-Mobile generates best infrastructure investment returns with 0.60x FCF/Capex ratio, 15.3% ROE, and 17.2% capital intensity indicating superior capital efficiency among telecom providers.",,No,validated,no_match
medium,MA_045,"Evaluate the asset quality of major regional banks (PNC Financial, US Bancorp, Truist Financial, Fifth Third) by analyzing their loan loss provision trends, non-performing asset ratios, and Tier 1 capital ratios. Which bank has the strongest asset quality profile for potential credit stress scenarios?",balance_sheet_analysis,multi_step_analysis,,"PNC Financial demonstrates strongest asset quality for credit stress scenarios with 0.895 composite score, 0.000% provision rate, and 1.82% ROA indicating superior credit management.",,No,validated,no_match
medium,MA_046,"Analyze the pricing power sustainability of luxury goods companies (LVMH, Hermès, Tiffany via LVMH, Estée Lauder) by comparing their gross margin trends, price elasticity indicators, and brand strength metrics. Which company demonstrates the strongest pricing power in economic downturns?",income_statement_analysis,multi_step_analysis,,"Tapestry demonstrates strongest pricing power in economic downturns with 1.116 composite score, 70% gross margin, 56.1% brand investment, and exceptional 91.9% cash-to-revenue ratio.",,No,needs_replacement,net_margin_trend
medium,MA_047,"Compare the capital allocation priorities of major industrial conglomerates (General Electric, Honeywell, 3M, Caterpillar) by analyzing their cash flow allocation between R&D, capex, dividends, and share buybacks. Which company demonstrates the most strategic capital allocation for long-term competitiveness?",cash_flow_analysis,multi_step_analysis,,"Honeywell demonstrates most strategic capital allocation with 0.626 composite score, 39.1% growth investment focus, 4.0% R&D intensity, and sustainable 1.1x OCF coverage.",,No,needs_replacement,no_match
medium,MA_048,"Evaluate the geopolitical risk exposure of major technology hardware companies (Apple, Taiwan Semiconductor via suppliers, Intel, Advanced Micro Devices) by analyzing their supply chain concentration, manufacturing geographic dependencies, and China market exposure. Which company faces the highest geopolitical supply chain risk?",geographic_regulatory,multi_step_analysis,,"AMD faces greatest geopolitical supply chain risk with 0.823 composite score due to TSMC dependency, Taiwan manufacturing concentration, and limited alternative advanced node suppliers.",,No,validated,no_match
medium,MA_049,"Analyze the earnings seasonality patterns of major streaming/entertainment companies (Disney, Netflix, Warner Bros Discovery, Paramount) by comparing their quarterly revenue patterns, subscriber addition cycles, and content investment timing. Which company has the most predictable seasonal earnings profile?",temporal_filing_patterns,multi_step_analysis,,"Netflix demonstrates the most predictable seasonal earnings profile with 8.7% revenue coefficient of variation, showing consistent quarterly performance patterns with limited seasonal volatility.",,No,needs_replacement,quarterly_revenue_trend
medium,MA_050,"Evaluate the business model transformation of major automotive companies (Ford, General Motors, Stellantis) toward electric vehicles by analyzing their EV segment profitability, traditional ICE segment decline rates, and transition capex requirements. Which automaker has the most viable EV transition strategy?",business_segments_esg,multi_step_analysis,,"General Motors demonstrates the most viable EV transition strategy with 0.742 composite score, combining strong financial sustainability (4.8% margins), balanced investment (3.9% capex intensity), and comprehensive transformation approach.",,No,needs_replacement,no_match
medium,MA_002_NEW,"Calculate the median Return on Assets (ROA) for Technology companies and compare it to the sector-wide 25th and 75th percentile values. What is the interquartile range, and which companies fall outside the typical performance band?",sector_industry_analysis,multi_sector_analysis,,PLACEHOLDER - To be calculated,,No,validated,no_match
medium,MA_003_NEW,"For the Energy sector, calculate the average debt-to-equity ratio and identify the top 3 companies with the lowest leverage. What percentage of sector companies have debt-to-equity ratios below 1.0?",financial_ratios_performance,multi_step_analysis,,PLACEHOLDER - To be calculated (±0.1),,No,validated,latest_debt_to_equity
medium,MA_005_NEW,Analyze Return on Assets volatility across sectors by calculating both the standard deviation and coefficient of variation. Which sector demonstrates the most consistent ROA performance when adjusted for its average ROA level?,sector_industry_analysis,multi_sector_analysis,,PLACEHOLDER - To be calculated,,No,validated,sector_with_most_companies
medium,MA_006_NEW,Compare the median ROE for companies with above-median total assets versus below-median total assets within the Technology sector. Is there a meaningful performance difference based on company size?,sector_industry_analysis,multi_sector_analysis,,PLACEHOLDER - To be calculated,,No,validated,no_match
medium,MA_007_NEW,Analyze asset growth trends for companies incorporated in Delaware versus other states. Calculate the average year-over-year total assets growth rate for each group. Which incorporation jurisdiction shows stronger asset growth?,corporate_identity_metadata,multi_step_analysis,,PLACEHOLDER - To be calculated,,No,validated,no_match
medium,MA_011_NEW,Analyze revenue seasonality patterns by comparing Q4 revenue to full-year average quarterly revenue across sectors. Which sectors show the strongest Q4 seasonal effect (holiday/year-end boost)?,temporal_filing_patterns,multi_step_analysis,,PLACEHOLDER - To be calculated,,No,validated,quarterly_revenue_trend
medium,MA_012_NEW,Analyze the relationship between operating margin stability and revenue predictability. Calculate the coefficient of variation for both metrics across sectors. Which sector demonstrates the most stable operational performance?,income_statement_analysis,multi_step_analysis,,PLACEHOLDER - To be calculated,,No,validated,sector_with_most_companies
medium,MA_013_NEW,Identify companies with improving asset efficiency by calculating year-over-year changes in asset turnover ratios. Which Technology companies show the strongest improvement trajectory in converting assets to revenue?,balance_sheet_analysis,multi_step_analysis,,PLACEHOLDER - To be calculated,,No,validated,no_match
medium,MA_014_NEW,Calculate the profit margin and asset turnover components of ROE for the top 5 Financials companies by total assets. Which component contributes more to sector profitability: pricing power (margins) or efficiency (turnover)?,financial_ratios_performance,multi_step_analysis,,PLACEHOLDER - To be calculated,,No,validated,latest_roe
medium,MA_020_NEW,"Analyze accounts receivable quality by comparing Days Sales Outstanding (DSO) across sectors and identifying companies with deteriorating collection efficiency. Which sector has the longest average collection period, and what percentage of companies show year-over-year DSO deterioration?",balance_sheet_analysis,multi_step_analysis,,PLACEHOLDER - To be calculated,,No,validated,sector_company_count
medium,MA_024_NEW,Compare revenue concentration by analyzing the percentage of companies with international revenue disclosures across sectors. Which sector has the highest proportion of internationally diversified companies?,geographic_regulatory,multi_step_analysis,,PLACEHOLDER - To be calculated,,No,validated,sector_with_most_companies
medium,MA_027_NEW,Analyze sustainability of profit margins by comparing companies with above-average R&D intensity to those with below-average R&D intensity within the Healthcare sector. Which group maintains higher and more stable operating margins?,income_statement_analysis,multi_step_analysis,,PLACEHOLDER - To be calculated,,No,validated,no_match
